,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
21492,你想辭職？,曉華,surprise,3196,11
21493,人家想捧鐵飯碗還捧不來呢，你還想辭職？,曉華,surprise,3197,0
21494,那麼多人都沒有鐵飯碗，哪個不混得比我強？我守着這麼個破倉庫，一月那麼幾十塊錢，有啥意思？簡直是浪費青春。再說，我們都屬於富餘人員，第三產業，跟人家那些編制內的還不一樣。,韓東,disgust,3197,1
21495,辭了職你想幹啥？,曉華,surprise,3197,2
21496,我跟你們上山裏搞木材。,韓東,joy,3197,3
21497,不行！,曉華,surprise,3197,4
21498,爲啥？,韓東,surprise,3197,5
21499,你以爲那木材誰都能搞？我跟你說吧，你太死性，不會來事兒。作生意得活泛，會防人也得會處人，能交朋友，會利用關係。,曉華,surprise,3197,6
21500,反正認識人好辦事兒唄。,韓東,joy,3197,7
21501,說起來簡單，這裏邊學問大了。到山裏搞木材的人多了，爲啥有的人瞪眼搞不出來，有的人就能一車一車地往外拽？白鴿這點兒可比我強多了，也比你強，別看她以前沒在青河幹過。原來我以爲她是利用小姨那些舊關係。其實小姨又有啥關係？她在那工作幾年也沒交下個朋友，結了婚又離了。她完全是靠自己建的關係。也怪了，這些人都願意給她幫忙，都知道她賺錢，也沒人說她不好。,曉華,surprise,3197,8
21502,給好處了唄。,韓東,neutral,3197,9
21503,也不光是給好處，光給好處也不行，這才叫本事呢。,曉華,joy,3197,10
21504,唉，瞎忙，焦頭爛額！怎麼就科長一個人？,王升,surprise,3198,0
21505,她們都出去了。你有事嗎？,吳振興,surprise,3198,1
21506,有點小事兒。,王升,fear,3198,2
21507,麗麗到王經理那裏去了？,吳振興,surprise,3199,0
21508,借調！臨時的。,徐麗,neutral,3199,1
21509,臨時的也是正式的。王經理上三產，那是如魚得水呀，你可大有用武之地啦！,吳振興,joy,3199,2
21510,只可惜水太少，不夠喝的呀。,王升,sadness,3199,3
21511,別急呀！慢慢發展嘛。局裏有政策，支持三產，誰虧也不能讓三產虧呀。,吳振興,joy,3199,4
21512,光有政策不行呀，得有實惠。,王升,fear,3199,5
21513,實惠不少了。你看，上三產的人，全民身份不變，福利待遇不變，晉級晉升條件不變，退休待遇不變，子女招工條件不變。什麼都不變，就是工資獎金變了，不封頂了，你們掙多少就發多少，誰也管不着了。,吳振興,joy,3199,6
21514,問題是得自己掙出來才行，自己掙不出來還不是空的？,王升,sadness,3199,7
21515,放心，全民都得支持你們經營，不讓你們虧損，一旦虧了還給你們補貼，還能讓你們餓着？,吳振興,joy,3199,8
21516,那就好。今天就得請你支持一下了，給我匯一筆款子。,王升,joy,3199,9
21517,匯什麼款子？,吳振興,surprise,3199,10
21518,“鋼材款。是昨天和唐,王升,joy,3199,11
21519,需不需要再和局長聯繫一下？,王升,fear,3200,0
21520,那倒不必。王經理和局長談好了還有什麼可說的？不過林業局和飛達公司是兩個財務系統，分開覈算的。飛達公司要用局裏的錢就算借款，得籤個協議。,吳振興,joy,3200,1
21521,那沒問題，該咋辦就咋辦。是不是先把錢匯出去，回頭再籤協議？因爲這筆錢用得很急，這批鋼材要在國慶節前進來。,王升,surprise,3200,2
21522,也行。我給你填個匯款單，你先在匯款單上籤個字，協議的事咱們回頭再辦。,吳振興,joy,3200,3
21523,行。,王升,joy,3200,4
21524,"“五十萬一次匯過去？""",吳振興,surprise,3201,0
21525,對。收款單位和收款人就按合同書上的寫。,王升,joy,3201,1
21526,我知道。,吳振興,joy,3201,2
21527,我們的會計老宗在你那裏幹得怎麼樣？,吳振興,joy,3202,0
21528,老祖宗呀？不錯！最後一站了，還能不好好幹嗎？都列到編外了，再不好好幹，就得回家抱孫子了。,王升,joy,3202,1
21529,老會計，有經驗，給你把把關嘛！,吳振興,joy,3202,2
21530,對對，把關。謝謝吳科長對飛達公司的關懷和支持。這錢今天能匯出去嗎？,王升,joy,3202,3
21531,上午不行，她們都不在，得下午了。,吳振興,neutral,3202,4
21532,那這樣吧，我自己去吧，這款要得挺急，我怕耽誤了。,王升,surprise,3202,5
21533,那就麻煩王經理了，反正你自己有車，也方便。,吳振興,joy,3202,6
21534,你忙吧，我走了，再見！,王升,joy,3202,7
21535,再見！,吳振興,neutral,3202,8
21536,看見了吧？這種事，以前還用得着咱們自己幹嗎？匯款本來是他們的事，這是他們的職責。現在人家不管了，好像這不是他們的工作似的。,王升,disgust,3203,0
21537,要過節了，上班也不正常了。,徐麗,neutral,3203,1
21538,不是過節的事！不是還沒過節嗎？咱們不還照常上班嗎？現在咱們是三產了，跟他們沒關係了，人家不願意管你了。,王升,angry,3203,2
21539,他說的宗會計是誰呀？,徐麗,surprise,3203,3
21540,他們財務科的會計。他不想要了塞給我們，我還不想要呢。,王升,disgust,3203,4
21541,他也沒來上班呀？,徐麗,surprise,3203,5
21542,混幾天就退休了，還上啥班呀？,王升,disgust,3203,6
21543,咱們現在上哪兒？,小宋,surprise,3203,7
21544,先上銀行。麗麗你這就把款子匯出去。然後咱們上縣城。,王升,neutral,3203,8
21545,匯出去了嗎？,王升,surprise,3204,0
21546,匯出去了。,徐麗,joy,3204,1
21547,等着吧，款一到他們就會給發貨的。小宋，上縣城！咱們今天放鬆一下，去吃個飯，玩一玩。,王升,joy,3204,2
21548,王總，咱們上哪兒吃呀？,小宋,surprise,3205,0
21549,麗麗，你說，上哪兒吃？,王升,joy,3205,1
21550,隨便，我也不知道哪兒好我”公事包裏取出一個。,徐麗,neutral,3205,2
21551,縣裏有個飯店賣水煎包挺好，咱們去看看？,王升,joy,3205,3
21552,好唄。,徐麗,joy,3205,4
21553,小宋，上東大街，良友飯店。,王升,joy,3205,5
21554,咱們把小姨那個飯館再弄起來吧。,韓東,joy,3206,0
21555,你會殺狗？,曉華,surprise,3206,1
21556,不殺狗，不賣狗肉，開一般的飯館，賣豬肉。,韓東,joy,3206,2
21557,你和誰，你自個兒？,曉華,surprise,3206,3
21558,我自個兒哪行？咱們倆。,韓東,joy,3206,4
21559,徐麗！,曉華,surprise,3207,0
21560,你怎麼在這兒？,徐麗,surprise,3207,1
21561,我咋不能在這兒？,曉華,surprise,3207,2
21562,你幹啥來了？你倆不是斷了嗎？,徐麗,surprise,3207,3
21563,啥斷不斷的？我找韓東有事兒。,曉華,neutral,3207,4
21564,有事兒說事兒，插上院門幹啥，大白天的？,徐麗,disgust,3207,5
21565,插門是習慣，隨手插的，怕進小偷，進來狗。我還要問你呢，你幹啥來了，進屋不敲門，還跳牆？,曉華,surprise,3207,6
21566,這是我的家，我爲啥不能來？你要是不插院門我還用跳牆嗎？,徐麗,disgust,3207,7
21567,這是你的家？,曉華,surprise,3208,0
21568,對呀，是東哥跟我說的，說我要是把這當成我的家它就是我的家，是不是，東哥？,徐麗,joy,3208,1
21569,別瞎說！誰說這就是你的家了？這不就是一間宿舍嗎？啥家不家的？,韓東,surprise,3208,2
21570,嗨，你自己說的話咋還不承認呢？,徐麗,angry,3208,3
21571,我是這麼說的嗎？,韓東,surprise,3208,4
21572,咋不是這麼說的？,徐麗,angry,3208,5
21573,就算我說過，也不過就是隨便說說，你還真當成自己的家了？,韓東,disgust,3208,6
21574,隨便說說？我可不是隨便的。我就是要把這當成自己的家。,徐麗,angry,3208,7
21575,好了，你愛當成啥當成啥吧！你說你來有啥事兒吧？,韓東,disgust,3208,8
21576,也沒啥事兒，就是想來玩一玩。,徐麗,joy,3208,9
21577,來就來吧，坐那兒，別瞎說了。,韓東,neutral,3208,10
21578,我一來妨礙你們談情說愛了，是吧？,徐麗,angry,3208,11
21579,你瞎說啥呢？誰談情說愛了？,曉華,angry,3208,12
21580,你還不承認？你倆在山上的時候就好了，對不對？,徐麗,angry,3208,13
21581,山上的人多了，大夥在一塊幹活，一塊吃飯一塊住，有啥好不好的？,曉華,surprise,3208,14
21582,那可不一樣，你倆的關係不一般。你敢說你倆沒好？要沒好咋現在還往一塊湊呢？,徐麗,angry,3208,15
21583,我沒說錯吧？其實好就好了唄，有啥不敢承認的呢？到啥程度了？談婚論嫁了吧？年紀也不小了，該張羅着結婚了。,徐麗,angry,3209,0
21584,行了！沒事你就走吧，我們還有事兒呢。,韓東,angry,3209,1
21585,啥？你叫我走？爲啥叫我走不叫她走？,徐麗,angry,3209,2
21586,不走你就規規矩矩待着，別胡說八道！,韓東,angry,3209,3
21587,我偏不走！我咋不規矩啦？我剛一來你就攆我走。你們兩個人插着門在屋裏待着，你們規矩了嗎？,徐麗,angry,3209,4
21588,你咋血口噴人呢？我們咋不規矩啦？,曉華,angry,3209,5
21589,那得問你自己。誰知道你們都幹啥啦！,徐麗,disgust,3209,6
21590,我說徐麗，你今天是咋回事兒，找打架嗎？爲啥一進門就氣勢洶洶像瘋狗一樣亂咬一氣？,曉華,angry,3209,7
21591,誰知道是咋回事兒？以前我來他都好好的，今天就看我不順眼了，一進來就攆我走。,徐麗,angry,3209,8
21592,你一進來就跟人說這是你的家，這是啥意思？我的宿舍怎麼就成了你的家了？這不是無事生非，沒事兒找事兒嗎？,韓東,disgust,3210,0
21593,這話不是你說的嗎？你跟我說這就是咱們的家，我愛啥時候來就啥時候來，忘啦，還是變卦啦？,徐麗,angry,3210,1
21594,你別胡說了！我根本不可能跟你說這種話。你趕緊走吧！,韓東,disgust,3210,2
21595,你這個白眼狼，說變心就變心！你佔夠了便宜就不認帳啦？,徐麗,angry,3210,3
21596,你別不要臉！誰佔你的便宜了？,韓東,angry,3210,4
21597,你纔不要臉！今天她來了你就不要我了。你這個陳士美可真是變得快呀！,徐麗,angry,3210,5
21598,都是你這個狐狸精！你又勾上他了，迷得他變了心。你不來他沒事兒，你一來他就變心。你給我滾！,徐麗,angry,3211,0
21599,你纔是狐狸精！你纔會勾引人，把機關幹部都勾引出來了，你還當我不知道？找你那個當幹部的相好去吧！,韓東,angry,3211,1
21600,歡迎光臨！幾位？,小姐,joy,3212,0
21601,三位，有包間嗎？,王升,joy,3212,1
21602,有，請上二樓。,小姐,joy,3212,2
21603,這個飯店也不小呀,小宋,surprise,3213,0
21604,誰說它小了？,王升,surprise,3213,1
21605,水煎包一般都是小飯館裏賣，這大飯店怎麼也有水煎包呀？,小宋,surprise,3213,2
21606,這說明他有經營頭腦，既有大餐，也有特色小吃，這樣他的客人就多了。,王升,joy,3213,3
21607,請點菜吧。,服務員,neutral,3214,0
21608,這裏也有炒菜？,徐麗,surprise,3214,1
21609,當然，你點吧。,王升,joy,3214,2
21610,我也不知道啥好吃，你點吧。,徐麗,joy,3214,3
21611,好吧我點。松鼠魚，有嗎？,王升,joy,3214,4
21612,有。,服務員,neutral,3214,5
21613,有魚就好。再來個薑絲肉、拉皮兒、油麥菜，四個菜，兩葷兩素，小宋不能喝酒，麗麗也不喝吧？一瓶啤酒，夠了。,王升,joy,3214,6
21614,請稍等。,服務員,neutral,3214,7
21615,王總，咱們這個鋼絲廠啥時候能投產呀？,徐麗,surprise,3215,0
21616,着急了？你說咱們這個廠具備投產條件嗎？,王升,neutral,3215,1
21617,咋不具備呀？廠房是現成的，設備也到了，安裝起來不就可以生產了嗎？,徐麗,surprise,3215,2
21618,不錯，廠房有了，設備也到了，可是光有廠房和設備就能投產嗎？錢呢？沒錢拿什麼買原材料？沒有原材料拿什麼生產產品？還有工人、技術人員、銷售人員、管理人員，有了嗎？沒有，還差得遠呢，現在不就咱們這幾個人嗎？咱們只是在籌備。咱們這是籌備處。,王升,neutral,3215,3
21619,那就趕快要錢唄。,徐麗,surprise,3215,4
21620,跟誰要錢？,王升,surprise,3215,5
21621,跟局裏要，跟總公司要呀。,徐麗,surprise,3215,6
21622,我這不跟局裏要了嗎？我想要二百五十萬，人家就給我五十萬，這還是借的，到時候還得還呢。總公司更沒錢，他恨不得還跟我要錢呢。跟你們說吧，我現在關心的不是投產生產產品，而是掙錢。當然了，生產出來產品也能掙錢，可是那太慢了，週期太長了。我跟局裏借錢買低碳鋼絲，並不是當原材料儲備起來，那得備到什麼時候？我就是要倒一把，先賺一筆。這批鋼絲要能都買過來，就算每噸賺一百快錢，一千噸就能賺十萬，都不用挪窩，貨咱都不用提，就地一轉手就出去了，這多方便？這不比賣產品來得快？,王升,joy,3215,7
21623,那現在二百噸，能賺多少錢呀？,徐麗,surprise,3215,8
21624,你算哪，一噸賺一百，十噸一千，一百噸一萬，二百噸才賺兩萬塊錢嘛。,王升,joy,3215,9
21625,兩萬塊錢也行了。,徐麗,joy,3215,10
21626,不行還能咋的？也只能這樣了。,王升,neutral,3215,11
21627,就怕沒有人要。,小宋,fear,3215,12
21628,這你不用怕。你沒看現在都在蓋房子嗎？蓋房子要什麼？鋼材、木材、水泥，三大材，缺一不可。在咱們林區木材不缺，鋼材水泥都得從外邊進。你還怕沒人要？咱們搞鋼材經營這可是出奇制勝。,王升,joy,3215,13
21629,咱們的公司別叫金屬製品公司，乾脆就叫金屬供銷公司吧，不生產產品，光作買賣得了。,徐麗,joy,3215,14
21630,我同意你的看法，那樣掙錢還快呢。可是不行呀，局裏不批。發展三產不能光作生意搞買賣，還得有實業。這是上面的政策。,王升,sadness,3215,15
21631,薑絲肉。,服務員,neutral,3216,0
21632,菜來了，很好。服務員，飯也上來吧，還有那幾個菜，一塊上。咱們這就吃吧，抓緊時間，吃完了咱們去玩玩。,王升,joy,3216,1
21633,上哪兒去玩？,徐麗,surprise,3216,2
21634,打打保齡球吧，玩過嗎？,王升,joy,3216,3
21635,沒玩過。,徐麗,joy,3216,4
21636,那就去玩保齡球吧，挺有意思。,王升,joy,3216,5
21637,在哪兒玩？,徐麗,surprise,3216,6
21638,在明星俱樂部，也在縣城，不遠。,王升,joy,3216,7
21639,這是打糕，我們鮮族人最好的飯，你吃過嗎？,順子,joy,3217,0
21640,聽說過，沒吃過，我們都不會做。,曉華,joy,3217,1
21641,我們鮮族人都會做。還有泡菜，辣的，你能吃嗎？,韓東,surprise,3217,2
21642,還行。,曉華,neutral,3217,3
21643,閨女，多吃點，一上山又得吃苦了。,順子,joy,3217,4
21644,媽，明天我先回去，讓曉華在咱們家住幾天吧。,韓東,joy,3217,5
21645,她的假期還不到嗎？,順子,surprise,3217,6
21646,假期是到了，她不想回去，我也不願讓她回去，山上太苦了。,韓東,fear,3217,7
21647,行，住幾天都行。,順子,joy,3217,8
21648,得別讓她小姨知道。她跟小姨說是和我一塊回山上了。她小姨知道她在這住了準得把她攆走。,韓東,disgust,3217,9
21649,怎麼會讓她知道呢。,順子,surprise,3217,10
21650,就別走了，等東子回來你們就在俺們家結婚吧。,韓長波,joy,3217,11
21651,你滾一邊去吧！人家這麼俊的閨女還能嫁給你的兒子？,順子,disgust,3217,12
21652,我們得幹滿兩年才能回來呢，不到時間不能回來。,韓東,neutral,3217,13
21653,我聽說人家下鄉插隊的都有人回來了。,順子,surprise,3217,14
21654,我們不是下鄉插隊。我們這叫上山不下鄉，跟他們不一樣。他們要轉戶口，我們不轉戶口。,曉華,joy,3217,15
21655,還這麼麻煩。,順子,surprise,3217,16
21656,你把我的病假條交給指導員就行。,曉華,joy,3218,0
21657,我知道。,韓東,joy,3218,1
21658,這回走了啥時候還能回來呀？,順子,sadness,3218,2
21659,快，春節肯定得放假，那時候就能回來。,韓東,joy,3218,3
21660,春節？那還得好幾個月呢。,順子,sadness,3218,4
21661,春節回來就不用再去了。,韓長波,joy,3218,5
21662,瞎說！這去了才一年，就不用再去了？,順子,disgust,3218,6
21663,也快，這不都過去一年了嗎？,韓東,joy,3218,7
21664,叫你爹送送你吧？,順子,fear,3218,8
21665,不用，也沒啥東西。曉華，你好好休息吧，彆着急，我走了。爹，媽，我走了。,韓東,joy,3218,9
21666,路上多加小心。,曉華,fear,3218,10
21667,我知道。,韓東,joy,3218,11
21668,門票多少錢？,王升,joy,3219,0
21669,一張八十塊。,徐麗,joy,3219,1
21670,還沒漲價。,王升,joy,3219,2
21671,八十塊？這麼貴！,小宋,surprise,3219,3
21672,八十塊還貴？你沒玩過高爾夫吧？高爾夫門票多少錢你知道嗎？,王升,surprise,3219,4
21673,我不知道，多少錢？,小宋,surprise,3219,5
21674,我也不知道。咱這也沒有高爾夫，反正我知道高爾夫貴得多，一般人根本玩不起。先把鞋換了。,王升,joy,3219,6
21675,還得換鞋？真麻煩。,小宋,disgust,3219,7
21676,換就換吧，這是規矩。,徐麗,joy,3219,8
21677,把這三根手指摳進這三個眼裏，然後把球扔出去，撞那些瓶子，撞倒幾個算幾個，一次撞倒的越多越好，看着！,王升,joy,3220,0
21678,才倒了五個！剩下的呢？,徐麗,surprise,3220,1
21679,剩下的接着撞，全都撞倒了以後，它們會重新立起來，再進行下一局。,王升,joy,3220,2
21680,這簡單，我先來！,小宋,joy,3220,3
21681,吆！這球怎麼哩啦歪斜地就過去了！才撞倒了三個！,徐麗,surprise,3221,0
21682,我根本沒打過，這是第一次！,小宋,fear,3221,1
21683,沒關係，沒掌握要領，多打幾次就好了。,王升,joy,3221,2
21684,再打一次！,徐麗,joy,3221,3
21685,注意姿勢，球出手時要這樣，身子傾斜，右腿伸出來，不能像老鄉彎腰割麥子似的，太難看。,王升,joy,3221,4
21686,麗麗，你的關係還沒轉過來嗎？,王升,surprise,3222,0
21687,誰知道？可能還沒轉吧。一轉過來就算列編外了，是不是？,徐麗,fear,3222,1
21688,你還顧慮這個問題嗎？啥編內編外？你不用擔心。那都是上邊耍的花樣，故意把編制整少，看起來人員精簡了，既能糊弄人，又可以吃空額，多發獎金。編外又咋的？咱們的工資也沒少發，照樣有勞保，生病退休了照發工資，還是一樣的大鍋飯。,王升,joy,3222,2
21689,關鍵是得掙出錢來，掙不來錢說啥也白搭。,徐麗,disgust,3222,3
21690,這話對，說一千道一萬還是得能掙錢，有錢啥都不怕，沒錢啥也白搭。你看咱們景陽鎮，那街道兩邊的房子，凡是能開店的都開了店，什麼食雜店、百貨店、煎餅鋪、照像館、理髮店，以前有嗎？沒有。現在連私人診所都有了，都知道掙錢了。,王升,joy,3222,4
21691,該我打了，你歇一會吧。,徐麗,joy,3223,0
21692,剛纔你們說什麼呢？,小宋,surprise,3223,1
21693,我們倆在說錢呢，說現在幹什麼都得有錢，沒錢玩不轉。,王升,sadness,3223,2
21694,沒錯，沒錢玩不轉。前幾天我出了一趟差，上車以後想登記個臥鋪。車長擡頭看了看我，把手裏的票夾子在我眼前一揚，說你看哪有鋪？我一看票夾子，那裏裝的不是車票全是大票人民幣。我這才明白，能不能拿到臥鋪不是看誰來得早，而是看誰給的錢多。沒錢你就只好坐硬板兒了。,小宋,sadness,3223,3
21695,臥鋪也隨行就市了。,王升,sadness,3223,4
21696,那可不唄！下了火車，你沒錢去坐出租車，只好拎着大提包去擠公共汽車。你又餓又渴，可怎麼也捨不得一頓飯吃去半個月的工資。你想洗個澡解解乏，也不敢開一個帶衛生間的房子，那價錢貴得嚇人。這時候纔看出錢對人有多麼重要。,小宋,disgust,3223,5
21697,是嘛。你想想，過去那些高級賓館、飯店、飛機、軟臥都是給什麼人預備的？是給夠級別的人預備的。他們憑一張介紹信就可以享受，還不用自己花錢，平常人你連想也別想。現在不一樣了，只要你有錢，那一切隨時都可以爲你提供服務。這說明什麼？說明只有在金錢面前人才能平等。有錢你也可以去住總統套間。坐公共汽車只要一角錢，可是你沒那一角錢也瞪眼上不去。,王升,sadness,3223,6
21698,所以，我特別同意你的觀點，得掙錢。咱們第三產業就是掙錢的，別的啥事也不用管，先把錢掙來再說。,小宋,joy,3223,7
21699,好！咱們第三產業就需要你這樣的人！,王升,joy,3223,8
21700,麗麗不錯！比小宋強。,王升,joy,3224,0
21701,王總，該你的了。,徐麗,joy,3224,1
21702,你們也知道怎麼打了。咱們三個來一場比賽吧。咱們也不用記分了，看誰能用最少的次數把十個瓶子全部擊倒。,王升,joy,3224,2
21703,好，我先來！,小宋,joy,3224,3
21704,好！咱們的比賽勝利結束。王總冠軍，小宋亞軍，我是季軍。,徐麗,joy,3225,0
21705,全部進入前三名！,小宋,joy,3225,1
21706,怎麼樣，有意思吧？學會了以後再來。,王升,joy,3225,2
21707,下次我要爭當冠軍！,小宋,joy,3225,3
21708,這玩藝就是會玩了纔有意思，越玩越愛玩。,王升,joy,3225,4
21709,咱們回去吧？,徐麗,joy,3225,5
21710,好，小宋，咱們走吧，回去等着黃老闆給咱們發貨。,王升,joy,3225,6
21711,這是咱們掙的第一筆錢。,徐麗,joy,3225,7
21712,是咱們的第一桶金。,小宋,joy,3225,8
21713,咱們的公司算開張了吧？,徐麗,joy,3225,9
21714,開張了！,王升,joy,3225,10
21715,走！,小宋,joy,3225,11
21716,小姨，這麼早就開門了？,韓東,surprise,3226,0
21717,“韓東來了！你怎麼有空上這來了？,陳小秋,surprise,3226,1
21718,沒事兒，轉轉。飯店改名了？,韓東,surprise,3226,2
21719,是呀，馬軍他們不能來，沒人會殺狗，也不會炒菜，就賣賣稀飯糖包得了。,陳小秋,sadness,3226,3
21720,也行，乾點兒是點兒，反正別累着就行。曉華沒回來嗎？,韓東,surprise,3226,4
21721,沒有。你找她有事嗎？,陳小秋,surprise,3226,5
21722,沒啥事兒，那我晚上再來吧。,韓東,joy,3226,6
21723,進屋坐會兒唄。,陳小秋,joy,3226,7
21724,不了小姨，你忙吧。,韓東,neutral,3226,8
21725,用車嗎，師傅？,趙春盛,surprise,3227,0
21726,你有車？,李技師,surprise,3227,1
21727,有。你上哪兒？,趙春盛,neutral,3227,2
21728,我要上林業局，知道嗎？,李技師,surprise,3227,3
21729,知道！林業局大了，啥單位？,趙春盛,joy,3227,4
21730,林業局印刷廠。,李技師,neutral,3227,5
21731,印刷廠？知道，走吧。,趙春盛,joy,3227,6
21732,多少錢？,李技師,surprise,3227,7
21733,五塊。,趙春盛,neutral,3227,8
21734,這麼貴？,李技師,surprise,3227,9
21735,林業局在河北，遠，五塊錢是便宜的，你坐小汽車至少得八塊，咱這也沒有小汽車。你不是還有東西嗎？,趙春盛,surprise,3227,10
21736,行，那走吧。,李技師,neutral,3227,11
21737,今天咋這麼多人哪？,李技師,surprise,3228,0
21738,這不要過節了嘛，都上街來買東西，天天這樣。,趙春盛,joy,3228,1
21739,你不能從別的路走嗎？,李技師,surprise,3228,2
21740,別的路遠，道也不好走，還不如這條道呢。,趙春盛,neutral,3228,3
21741,唉呀，這道走的！非趕在這個時候來。,李技師,disgust,3229,0
21742,快了師傅，過了河就到了。,趙春盛,joy,3229,1
21743,請問馬廠長在嗎？,李技師,surprise,3230,0
21744,你是——,馬軍,surprise,3230,1
21745,我是哈爾濱前進印刷廠的，我姓李。,李技師,joy,3230,2
21746,噢，李師傅，你來啦！,馬軍,joy,3230,3
21747,我們苗廠長說，讓我來幫你們安裝機器。,李技師,neutral,3230,4
21748,知道，知道，這麼快就來了？快請坐。,馬軍,joy,3230,5
21749,聽說機器已經到了？,李技師,surprise,3230,6
21750,到了，剛到。,馬軍,joy,3230,7
21751,那咱們就到廠裏去吧。,李技師,joy,3230,8
21752,不忙，你先喝碗水，歇歇氣兒。,馬軍,joy,3230,9
21753,你們印刷廠離這裏遠嗎？,李技師,surprise,3230,10
21754,不遠，就在跟前，一會我就領你過去。,馬軍,joy,3230,11
21755,咱們這就走吧。,李技師,neutral,3230,12
21756,你喝點水吧。,馬軍,neutral,3230,13
21757,不喝了，走吧。,李技師,neutral,3230,14
21758,也好，咱們走。,馬軍,joy,3230,15
21759,廠長！,大班長,surprise,3231,0
21760,哈爾濱的設備都到了吧？,馬軍,neutral,3231,1
21761,到了，剛卸完車。,大班長,neutral,3231,2
21762,這位是哈爾濱印刷廠來的李技師，幫助咱們安裝設備。這位是我們廠的大班長。,馬軍,joy,3231,3
21763,你來找小花呀？,陳小秋,surprise,3232,0
21764,是呀，她還沒回來？,韓東,surprise,3232,1
21765,沒有，她不定啥時候回來。你找她幹啥呀？,陳小秋,surprise,3232,2
21766,不幹啥。,韓東,neutral,3232,3
21767,不幹啥一趟趟地跑？你早晨不是來過一趟了嗎？有啥事我轉告一聲行不？要不等她回來我叫她找你去？,陳小秋,surprise,3232,4
21768,噢，不用了。,韓東,neutral,3232,5
21769,小姨，我要喝水！,曉華,joy,3233,0
21770,曉華！,韓東,surprise,3233,1
21771,你看這孩子，這是咋的啦？,陳小秋,surprise,3234,0
21772,小夥子，你叫啥名來？,陳小秋,surprise,3234,1
21773,我姓韓，叫韓東。,韓東,joy,3234,2
21774,噢，名字挺熟，小花回來常說。你們早就認識？,陳小秋,surprise,3234,3
21775,對，早就認識，在山上就認識。,韓東,joy,3234,4
21776,那咋沒見你來過呢？,陳小秋,surprise,3234,5
21777,我來過，小姨，來的不多，你忘了。,韓東,joy,3234,6
21778,你幹啥活呢？,陳小秋,surprise,3234,7
21779,在倉庫當保管員。,韓東,joy,3234,8
21780,不錯呀。,陳小秋,joy,3234,9
21781,不行，大集體，沒啥意思。,韓東,disgust,3234,10
21782,那也比她們強呀，在那大山溝裏倒騰木頭，不是個正事兒。,陳小秋,disgust,3234,11
21783,不，小姨，挺好，我挺羨慕她們的。,韓東,joy,3234,12
21784,你幹啥去了？,陳小秋,surprise,3235,0
21785,有個老鄉從家裏來，我去看了看她。,範婷婷,joy,3235,1
21786,老鄉？不是老鄉，是對象吧？,陳小秋,surprise,3235,2
21787,小姨！,範婷婷,surprise,3235,3
21788,你去看老鄉也好，談對象也好，我都不反對。可是出門得請假，得跟我說一聲。你在我這裏是掙錢的，不是來作客的。早點部就是一早一晚幹活，白天沒事兒。你有事兒儘量白天出去，別耽誤幹活，好不好？從明天開始，再晚上出去我就扣你半天的工錢。咱們也得嚴格管理，劃考勤，按天算工資。聽見了嗎？,陳小秋,angry,3235,4
21789,面揉完了吧？過來歇一會吧。婷婷，你給沏一杯茶。,陳小秋,joy,3236,0
21790,你會抽菸嗎？,陳小秋,surprise,3236,1
21791,我不抽菸，小姨。,韓東,neutral,3236,2
21792,看樣兒你倆是鬧彆扭了？,陳小秋,surprise,3236,3
21793,其實也沒啥，那天她在我的宿舍，後來徐麗也來了，徐麗說話有點不夠檢點，她生氣了。,韓東,fear,3236,4
21794,啥時候？,陳小秋,surprise,3236,5
21795,就前天晚上。,韓東,neutral,3236,6
21796,噢，我說那天她回來的時候咋不對勁呢，也不說話，好像還哭過。,陳小秋,surprise,3236,7
21797,就是那天。,韓東,sadness,3236,8
21798,徐麗是誰？,陳小秋,surprise,3236,9
21799,“勞動服務,韓東,neutral,3236,10
21800,她跟你有啥關係嗎？,陳小秋,surprise,3237,0
21801,以前我跟她有過一段來往，已經斷了。,韓東,neutral,3237,1
21802,斷了她還找你幹啥？,陳小秋,surprise,3237,2
21803,她也就去了那一次，可能有啥事，讓曉華給碰上了。,韓東,sadness,3237,3
21804,你說你和那個徐麗有過來往，你們到了啥程度？小花都知道嗎？,陳小秋,surprise,3237,4
21805,也就是一般的來往，她上我那去領料，一塊去過歌廳，歌就是一般的朋友，你們公司開張了聊聊天啥的，別的也沒啥。,韓東,neutral,3237,5
21806,你不是說在山上就跟小花認識了嗎，那咋又跟她處朋友了呢？,陳小秋,surprise,3237,6
21807,也算不上處朋友。我和曉華在山上也就是一般的關係，沒說過別的，回來以後很長時間也沒見過面。,韓東,neutral,3237,7
21808,那你和徐麗說過別的嗎？,陳小秋,surprise,3237,8
21809,也沒有。,韓東,neutral,3237,9
21810,你到底是喜歡小花呢還是喜歡徐麗？,陳小秋,surprise,3238,0
21811,我當然喜歡曉華。在山上的時候我就喜歡她，就是沒把話挑明。如果那時候把關係挑明瞭，後來也不會再跟徐麗來往了。,韓東,joy,3238,1
21812,跟徐麗爲啥又斷了？,陳小秋,surprise,3238,2
21813,我發現她跟一個機關幹部好，還給那個人寫情書。其實就是沒這事我跟她也長不了。不知爲啥，跟她在一塊總是彆彆扭扭的。她不放心我，我也不相信她。我知道她有人，開始不知道是誰。她也老懷疑我跟曉華好。,韓東,sadness,3238,3
