,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
18606,可是……那你覺得她不愛你是嗎？,苗苗,fear,2721,2
18607,她愛的是另一個人，都快要結婚了，我還能怎麼樣？,連軍,sadness,2721,3
18608,你沒問過她原因嗎？,苗苗,surprise,2721,4
18609,你說什麼呀？我怎麼聽不明白，你知道什麼原因嗎？,連軍,surprise,2721,5
18610,我當然不知道了，所以問你嘛。,苗苗,neutral,2721,6
18611,我也不知道，感情不可以強求不是嗎？每個人都路都不一樣，想法也不一樣，我們倆是兩條路上的人，根本不會走到一起。,連軍,sadness,2721,7
18612,那你忘了她吧，從記憶裏全部清除掉，我願意代替她存留在你的感情中。可以嗎？,苗苗,joy,2721,8
18613,我會忘記她，也許明天，也許明年，也許下輩子。我相信她會過得很幸福，我也相信你會找到一個好男朋友，好老公。,連軍,joy,2721,9
18614,我找到了——,苗苗,joy,2721,10
18615,是嗎？恭喜——,連軍,joy,2721,11
18616,是你——,苗苗,joy,2721,12
18617,不要再開這樣的玩笑了。,連軍,neutral,2721,13
18618,你以爲這是玩笑嗎？,苗苗,angry,2721,14
18619,本來就是玩笑。,連軍,neutral,2721,15
18620,其實你心裏比誰都清楚，只是你不願意承認，也不願意接受。我知道，我無論怎麼樣做都無法取代她在你心裏的位置，但我還是要試一試，幸福是要靠自己爭取的。,苗苗,neutral,2721,16
18621,謝謝你這麼說，但是我……我真的不是個值得託付終身的男人，我很窮，沒學歷，沒地位，有時都沒尊嚴……,連軍,sadness,2721,17
18622,你要良心，這就足夠了。我不怕窮，不怕你沒本事沒地位，平平淡淡的，吃點苦又能這麼樣？想想從前吃樹根挖野菜，我們要幸福多了。,苗苗,joy,2721,18
18623,苗苗——你……,連軍,surprise,2722,0
18624,說啊——,苗苗,joy,2722,1
18625,你……做我女朋友吧？,連軍,joy,2722,2
18626,打夠了沒？,連輝,angry,2723,0
18627,沒——,天天,angry,2723,1
18628,走——,連輝,angry,2723,2
18629,放手——,天天,angry,2723,3
18630,我們回去說好嗎？,連輝,neutral,2723,4
18631,你是混蛋——,天天,angry,2724,0
18632,你再說一句——,連輝,angry,2724,1
18633,你是混蛋你是混蛋你是混蛋……,天天,angry,2724,2
18634,我就是混蛋怎麼了？我就是一個大混蛋，幾千年纔出我這麼一個，怎麼了？看不起我是吧？看不起我你就直說。恨我——打我啊——我就是混蛋了怎麼着吧？,連輝,angry,2724,3
18635,——我看不起你我還和你在一起啊？我恨你我幹嘛來找你？在這等了你一天，腳都腫了你沒看出來嗎？你知道我多擔心你嗎？你忘恩負義，老天爺怎麼不一個炸雷劈死你這混蛋？……,天天,angry,2724,4
18636,別哭了——我沒事了——我永遠都不會有事，相信我——,連輝,sadness,2725,0
18637,我揹你回去。,連輝,neutral,2725,1
18638,走錯方向了，往那走——,天天,neutral,2725,2
18639,真他媽夠慢的，老子等的都不耐煩了。,天強,angry,2726,0
18640,不好意思，臨時出了點事——看看這個。,趙斌,neutral,2726,1
18641,這是什麼東西？,天強,surprise,2726,2
18642,合同——,趙斌,neutral,2726,3
18643,老子最煩就是看東西，你就說吧，這是幹什麼的？,天強,disgust,2726,4
18644,這是一份合作協議書，需要你在這上面籤個字。,趙斌,neutral,2726,5
18645,籤什麼字？,天強,surprise,2726,6
18646,這份協議主要內容是學清房產公司委託我藍天公司負責寫字樓的工程事項……,趙斌,neutral,2726,7
18647,我說你能不能再說的簡單點？,天強,disgust,2726,8
18648,——簡單的說，就是你把400萬交給我，我來負責工程問題，然後中間做個手腳，工程夭折掉，工程款就成我們的了。,趙斌,neutral,2726,9
18649,我怎麼還是不明白，你怎麼做手腳？,天強,surprise,2726,10
18650,這簡單，我做個假帳，再找個替死鬼，這錢落到我們手裏死無對證，誰拿我們都沒辦法。,趙斌,joy,2726,11
18651,你他媽就是個魔鬼，不過我喜歡——哈哈……,天強,joy,2726,12
18652,無毒不丈夫，這本來就是個人吃人的世界。,趙斌,joy,2726,13
18653,在哪簽字？,天強,neutral,2726,14
18654,在這——,趙斌,joy,2726,15
18655,你不會也擺我一刀吧？,天強,surprise,2727,0
18656,你覺得我有那麼笨嗎？錢還在你手裏，我擺你一刀我能得到什麼好處呢？錢被搞出來纔有我的那一份不是嗎？一百萬，不是個小數目——,趙斌,disgust,2727,1
18657,合作愉快——,趙斌,joy,2728,0
18658,你手裏好多汗啊——,天強,surprise,2728,1
18659,天太熱了。,趙斌,neutral,2728,2
18660,這一次的事就全靠你了，要是出什麼意外，你應該明白後果是什麼？,天強,neutral,2728,3
18661,對我們來說，只有成功，沒有失敗——,趙斌,joy,2728,4
18662,信你一次——,天強,joy,2728,5
18663,明天，我結婚，有沒有時間啊，捧捧場去喝杯酒？,趙斌,joy,2729,0
18664,好啊，衝沖喜，幫你洞房都可以。,天強,joy,2729,1
18665,那個我可以搞定——明天見——,趙斌,joy,2729,2
18666,強哥，我們現在去哪啊？,猴子,surprise,2730,0
18667,今晚你說了算，你想去哪？,天強,joy,2730,1
18668,我想回家睡覺——,猴子,neutral,2730,2
18669,那你可以去死了——夜生活纔剛剛開始，我們去喝酒——,天強,joy,2730,3
18670,我們去哪啊？,苗苗,surprise,2731,0
18671,去酒吧——,連軍,neutral,2731,1
18672,你要喝酒嗎？,苗苗,surprise,2731,2
18673,當然不是了，我去找我三弟——,連軍,neutral,2731,3
18674,有什麼事嗎？,苗苗,surprise,2731,4
18675,是有一點事，我也說不明白，見了他就知道了。,連軍,neutral,2731,5
18676,你三弟還救過我一次呢。,苗苗,joy,2731,6
18677,救過你？什麼時候？,連軍,surprise,2731,7
18678,過去的事了，還是不要提了。——你說前面那家酒吧嗎？,苗苗,neutral,2731,8
18679,是啊，你去過嗎？,連軍,surprise,2731,9
18680,以前和朋友去喝過酒。原來是你三弟開的？,苗苗,surprise,2731,10
18681,是他女朋友開的。,連軍,neutral,2731,11
18682,那他女朋友好有錢啊。,苗苗,surprise,2731,12
18683,是啊，王學清的女兒，能沒有錢嗎？,連軍,neutral,2731,13
18684,王學清的女兒？王天強的妹妹？,苗苗,surprise,2731,14
18685,是啊，你這麼緊張做什麼？,連軍,surprise,2731,15
18686,沒什麼，我只是問問——,苗苗,neutral,2731,16
18687,累了吧？,天天,fear,2732,0
18688,還行，你好像又胖了。,連輝,neutral,2732,1
18689,啊——又胖了？怎麼辦啊？我又得減肥了。,天天,fear,2732,2
18690,騙你的，這個身材正好。——你先進去吧，我還有事要做。,連輝,joy,2732,3
18691,你又要去幹什麼？,天天,fear,2732,4
18692,我……,連輝,neutral,2732,5
18693,不許說謊——,天天,angry,2732,6
18694,我去找猴子。,連輝,neutral,2732,7
18695,又找猴子？連輝，你不要和他們來往了好嗎？他們都是恐怖分子，你會被帶壞的。,天天,fear,2732,8
18696,我知道，但是有些事真的得處理一下。,連輝,neutral,2732,9
18697,什麼事一定要今天處理啊？明天處理不行嗎？,天天,fear,2732,10
18698,好吧，那就明天吧——你也累了一天了，要不你先回家睡覺吧，酒吧我來看着。,連輝,neutral,2732,11
18699,我沒事啊——,天天,neutral,2732,12
18700,老三——,連軍,neutral,2732,13
18701,二哥？你怎麼來了？這不是何揚的妹妹嗎？,連輝,surprise,2733,0
18702,請別提我哥，謝謝。,苗苗,disgust,2733,1
18703,你們倆怎麼……,連輝,surprise,2733,2
18704,她現在是我的女朋友。,連軍,neutral,2733,3
18705,哦，二哥，你好壞哦——,天天,surprise,2733,4
18706,我有嗎？,連軍,joy,2733,5
18707,我們真要慶祝一下，來，進去喝酒。,連輝,joy,2733,6
18708,不了，我來找你有事。,連軍,neutral,2733,7
18709,什麼事？,連輝,surprise,2733,8
18710,我得和你單獨談談——,連軍,neutral,2733,9
18711,——天天，你帶嫂子進去坐坐，我和二哥說幾句話。,連輝,neutral,2733,10
18712,哦，來吧嫂子。,天天,joy,2733,11
18713,還是叫我苗苗吧。,苗苗,joy,2733,12
18714,還是叫嫂子親一點嘛。,天天,joy,2733,13
18715,什麼事，說吧？,連輝,neutral,2734,0
18716,今天小雨出院了——,連軍,neutral,2734,1
18717,出院了？真的嗎？哎呀，我都不知道，這幾天忙壞了，都沒去醫院看看。,連輝,surprise,2734,2
18718,大哥好像很生氣，你應該知道他爲什麼生氣，告訴我發生了什麼事？,連軍,neutral,2734,3
18719,其實也沒什麼——改天我親自和大哥去解釋。,連輝,neutral,2734,4
18720,大哥還在氣頭上，我感覺不是小事，難道你還想瞞着我？,連軍,angry,2734,5
18721,不是，這說來話長，一言兩語也說不清楚，簡單的說，是大哥誤會我了，他以爲我在做壞事，其實我沒有。,連輝,neutral,2734,6
18722,那你都做什麼了？,連軍,surprise,2734,7
18723,我……昨晚又人報警，說酒吧裏違法活動，警察就把我帶到派出所去調查，正好被大哥看到了，實際是什麼違法的活動都沒有，我今天不是放出來嗎？如果真的犯了法，我還能出來嗎？,連輝,neutral,2734,8
18724,說的也是，那你真沒幹什麼違法的事？,連軍,fear,2734,9
18725,我哪有那個膽子？讓我幹我都不敢幹。,連輝,fear,2734,10
18726,那就好，抽時間回家和大哥解釋清楚，他嘴上說生你的氣，心裏肯定很着急，今天連飯都沒怎麼吃，一個人悶着不說話。,連軍,joy,2734,11
18727,其實……,連輝,neutral,2734,12
18728,其實什麼？,連軍,surprise,2734,13
18729,沒什麼，以後你們就知道了。,連輝,neutral,2734,14
18730,咱們三兄弟有什麼話都要講出來，親兄弟都信不過還能相信誰？你有些事情都不跟我和大哥說，也難怪大哥着急。,連軍,neutral,2734,15
18731,我……我會把所有的一切都告訴你們，但是現在還不行，二哥，你能信我一次嗎？我所做的事都是合理合法的。,連輝,neutral,2734,16
18732,我信你——,連軍,joy,2734,17
18733,嫂子，你和二哥，怎麼突然……好奇怪哦？,天天,surprise,2735,0
18734,可能這就是緣分吧。,苗苗,joy,2735,1
18735,我纔不相信緣分呢，我相信事在人爲，二哥肯定用什麼手段才抱得美女歸的。,天天,joy,2735,2
18736,不是的，真的不是，你不要誤會他，我們沒有什麼的。,苗苗,surprise,2735,3
18737,你臉都紅了，還說沒有？,天天,joy,2735,4
18738,我哪有啊？,苗苗,joy,2735,5
18739,別不承認了，二哥可是個好男人，你一定要抓住了，別放手，牢牢的握緊——以後咱倆就是妯娌了，呵呵……,天天,joy,2735,6
18740,看把你高興的，有那麼好笑嗎？,苗苗,joy,2735,7
18741,我是覺得好玩——我們喝酒吧？,天天,joy,2735,8
18742,不了，我戒了。,苗苗,neutral,2735,9
18743,沒事，我和連輝說以後也不喝酒了，但是偶然也可以喝一點。,天天,joy,2735,10
18744,真的不喝了，喝酒傷身體。,苗苗,neutral,2735,11
18745,說的也是，酒有什麼好喝的？,天天,joy,2735,12
18746,那不是苗苗嗎？——苗苗——苗苗——,老闆,surprise,2736,0
18747,那個人好像在叫你啊，你們認識嗎？,天天,surprise,2736,1
18748,不認識，我有事先走了。,苗苗,fear,2736,2
18749,唉，你，別走啊——,老闆,surprise,2737,0
18750,苗苗，你怎麼了？這麼緊張幹什麼？,連軍,surprise,2737,1
18751,我們走啊——,苗苗,fear,2737,2
18752,發生什麼事了？,連軍,surprise,2737,3
18753,你別問了，我們走吧。,苗苗,fear,2737,4
18754,苗苗——你別走——我有話，要和你說——,老闆,surprise,2737,5
18755,你們別拉我，我有話要和她說。,老闆,angry,2738,0
18756,你有什麼話就說吧——,連軍,neutral,2738,1
18757,我不認識你，你有什麼好說的？,苗苗,fear,2738,2
18758,你，不認識我？你過河拆橋——你爲了幫助那誰誰誰，還和我，那什麼，你忘了？,老闆,surprise,2738,3
18759,你胡說——我不認識你——,苗苗,angry,2738,4
18760,還給我裝，那人的衣服我都買了，三萬，三萬，我全買了。——今晚你跟我走，我不會虧待你，走——,老闆,angry,2738,5
18761,你放屁——你個臭流氓——,苗苗,angry,2738,6
18762,我，臭流氓？你是什麼？你自己說你是什麼？你跟我上過牀你忘了？,老闆,angry,2738,7
18763,你不要亂說話！,連軍,angry,2738,8
18764,你放開我，我幹嘛要，亂說話，你問問她，問問她，是不是，和我上過牀？,老闆,angry,2738,9
18765,我沒亂說話，我說的是，實話——,老闆,angry,2739,0
18766,是不是真的？,連軍,surprise,2739,1
18767,你聽我解釋——,苗苗,fear,2739,2
18768,臭婊子，你打我——,老闆,angry,2740,0
18769,怎麼回事？,天天,surprise,2740,1
18770,這小妞也不錯，你，今晚跟我走——,老闆,joy,2740,2
18771,你不想活了你？,天天,angry,2740,3
18772,別，別嚇唬我，我不吃這一套——,老闆,fear,2740,4
18773,你最好給我馬上消失——,連輝,angry,2741,0
18774,了。。。了不起啊？老子願意站在這——怎麼樣？,老闆,fear,2741,1
18775,你是怎麼搞的？剛從這出去，馬上又回來了——打人——你是個警察，不是地痞流氓，你這叫知法犯法你知道嗎？說話呀，怎麼不說話了？,隊長,angry,2742,0
18776,我沒什麼好說的，接受批評。,連輝,neutral,2742,1
18777,你平時不是個愛衝動的人，今天這是怎麼了？你看你把人給打的——,隊長,surprise,2742,2
18778,他活該，他這樣的人就應該好好教訓一下。,連輝,angry,2742,3
18779,荒唐，這是一個警察該說的話嗎？他要是起訴你，你要承擔法律責任。,隊長,angry,2742,4
18780,我不怕。,連輝,angry,2742,5
18781,呀呵，還賭氣啊？你好好給我反省一下，無法無天了你簡直是。警察是保護人民羣衆的，不是欺負人的。,隊長,angry,2742,6
18782,就他那樣的還保護？有點臭錢就胡作非爲，我要真是地痞流氓直接把他打死了就。,連輝,disgust,2742,7
18783,你說話怎麼越來越不對勁了？什麼就把人打死了？你長能耐了是不是？今天晚上你就在這給我反思一下。,隊長,angry,2742,8
18784,隊長——,小吳,neutral,2742,9
18785,怎麼樣了？,隊長,neutral,2742,10
18786,這個傢伙可真難纏，費了我好大功夫才說通，不起訴了。,小吳,disgust,2742,11
18787,算你走運。,隊長,angry,2742,12
18788,你們可不知道他多橫啊，有多少多少錢，多少多少關係，太囂張了，我要不是警察我肯定給他幾拳。,小吳,disgust,2742,13
18789,隊長，聽見沒有？,連輝,angry,2742,14
18790,行了行了你們倆，幹好本職工作。該幹嘛幹嘛去。,隊長,angry,2742,15
18791,這兒可真安靜——你知道人爲什麼要活在陸地上，而不是在水裏嗎？,連軍,neutral,2743,0
18792,因爲人喜歡流淚，如果在水裏的話，別人就看不到了。那你知道人爲什麼喜歡流淚嗎？,連軍,neutral,2743,1
18793,其實我也不知道，人的感情很奇怪，傷心了會流淚，開心了也會流淚，但眼淚能代表什麼呢？小時候有一次我犯了錯誤，我哥打我，狠狠的打我，但我就是不哭。但是現在回憶起那時的感受，總是會掉兩滴眼淚，不知道爲什麼。,連軍,neutral,2743,2
18794,你不會讓我一個人唱獨角戲吧？一句話都不說。,連軍,neutral,2743,3
18795,我，說什麼？,苗苗,surprise,2743,4
18796,隨便啊——你說，這裏的水有多深啊？能不能淹死人呢？,連軍,neutral,2743,5
18797,我去試試——,連軍,neutral,2744,0
18798,你要幹什麼？,苗苗,surprise,2744,1
18799,去試試水有多深。,連軍,neutral,2744,2
18800,很危險的。,苗苗,fear,2744,3
18801,不要緊，我會游泳。,連軍,neutral,2744,4
18802,真的很危險，不要去了。,苗苗,fear,2744,5
18803,你很擔心嗎？,連軍,surprise,2744,6
18804,我們結婚吧？,連軍,joy,2745,0
18805,怎麼了？幹嘛這麼看着我？,連軍,surprise,2745,1
18806,你說什麼？,苗苗,surprise,2745,2
18807,我說，我們結婚吧——嫁給我吧——好嗎？,連軍,joy,2745,3
18808,——我——我配不上你，我……,苗苗,sadness,2746,0
18809,我沒問你這些，請正面回答我的問題。好，還是不好。,連軍,neutral,2746,1
18810,——不好——,苗苗,neutral,2746,2
18811,爲什麼不好？,連軍,surprise,2746,3
18812,我們，——我們，我們不合適的。我走過一段彎路，做過很多錯事，有時連自己都覺得自己骯髒，看不起自己，像我這樣的女人，怎麼能嫁給你呢？,苗苗,sadness,2746,4
18813,我不在乎。,連軍,neutral,2746,5
18814,可是我在乎——要我嫁給你，我一千個願意一萬個願意，但是我不能——我不能毀掉你的未來和幸福，你懂嗎連軍？,苗苗,sadness,2746,6
18815,——我懂——但是你錯了，什麼是幸福？簡單的說，平平安安就是幸福，一家人快快樂樂就是幸福，過去的事情已經過去了，歷史就是歷史，我們改變不了，也不必去想它，關鍵是現在，是未來，明白嗎？,連軍,neutral,2746,7
18816,你真的願意娶我嗎？,苗苗,surprise,2746,8
18817,願意——,連軍,joy,2746,9
18818,不後悔嗎？,苗苗,surprise,2746,10
18819,不後悔——,連軍,joy,2746,11
18820,那要是我死了呢？,苗苗,fear,2746,12
18821,每個人都會死——,連軍,joy,2746,13
18822,可是……,苗苗,fear,2746,14
18823,沒那麼多可是——我再問你一遍，嫁給我好嗎？,連軍,joy,2746,15
18824,爸，你去幫幫連輝吧，花點錢把他保出來，好嗎？,天天,fear,2747,0
18825,哎呀，我都和你說了，他不會有事的。,學清,neutral,2747,1
18826,他這是第二次被抓進去了，不知道什麼時候能放出來。,天天,fear,2747,2
18827,最多關他48個小時，沒關係的。,學清,neutral,2747,3
18828,啊——48個小時，他會瘋掉的，爸，你就幫幫他吧。,天天,fear,2747,4
18829,他真的不會有事的——,學清,neutral,2747,5
18830,你怎麼就知道他不會有事啊？你又沒被抓進去。,天天,fear,2747,6
18831,你這孩子怎麼說話呢？他不就是打架嗎？最多拘留兩天，你緊張什麼呀？,學清,angry,2747,7
18832,兩天也不行，我不讓他在裏面受苦。,天天,fear,2747,8
18833,年輕人受點苦算什麼？看你大驚小怪的。,學清,disgust,2747,9
18834,爸，我求求你了——,天天,fear,2747,10
18835,很晚了，我得休息，明天吧——,學清,neutral,2747,11
18836,哼，不幫就不幫嘛，我去陪他——,天天,angry,2747,12
18837,你去哪？,學清,surprise,2747,13
18838,去公安局——,天天,angry,2747,14
18839,站住——,學清,angry,2747,15
18840,真拿你沒辦法——走，我陪你去把他保出來。,學清,sadness,2748,0
18841,真的？,天天,surprise,2748,1
18842,怎麼？不樂意啊？,學清,disgust,2748,2
18843,樂意樂意——嘻嘻——,天天,joy,2748,3
18844,這麼大的人了還不懂事——,學清,disgust,2748,4
18845,走吧——,隊長,neutral,2749,0
18846,不是要我反省嗎？,連輝,surprise,2749,1
18847,有人來保你。,隊長,neutral,2749,2
18848,誰啊？,連輝,surprise,2749,3
18849,王學清。,隊長,neutral,2749,4
18850,啊——還有你女朋友，在外邊，走吧。,連輝,joy,2749,5
18851,哦——那我走了隊長——,連輝,neutral,2749,6
18852,老闆——,連輝,neutral,2750,0
18853,他們沒把你怎麼樣吧？,天天,fear,2750,1
18854,當然沒有，我這不好好的嗎？,連輝,neutral,2750,2
18855,擔心死我了。,天天,fear,2750,3
18856,我今天剛出來，又進去，真的不好意思。,連輝,neutral,2750,4
18857,沒關係，那個人太壞了，該打，打的好。,天天,angry,2750,5
18858,走吧，天天你到車裏去，讓老六開車到前面等我，我和連輝有話要說。,學清,neutral,2750,6
18859,哦，好吧。,天天,neutral,2750,7
18860,老闆有什麼事要交代嗎？,連輝,surprise,2751,0
18861,就是隨便聊聊。——最近是不是發生了很多事啊？,學清,neutral,2751,1
18862,沒，沒什麼事啊？,連輝,surprise,2751,2
18863,你把合作項目的文件和合同都給天強了吧？,學清,neutral,2751,3
18864,——我……,連輝,fear,2751,4
18865,我知道你爲什麼交給他的。所以我也不怪你，讓他去做也可以，鍛鍊一下他，畢竟他是我兒子，該走點正道了。,學清,neutral,2751,5
18866,您不怪我啊？,連輝,surprise,2751,6
18867,我把任務交給你的時候，你是不是很爲難啊？說實話。,學清,neutral,2751,7
18868,——是，是很爲難。,連輝,neutral,2751,8
18869,我那也是讓天天逼的，老在我耳邊吵來吵去的，實在受不了。我這個女兒，太任性，從小慣壞了，所以做起事情來不考慮後果，以後你要多包容她，讓着她點。,學清,neutral,2751,9
18870,我會的。,連輝,joy,2751,10
18871,還有我那個不爭氣的兒子，整天不務正業，遊手好閒。也怪我從小沒教育好他。坐了兩年牢，希望能讓他收斂一點，不再違法亂紀。,學清,neutral,2751,11
18872,希望如此——,連輝,fear,2751,12
18873,現在說說你吧——,學清,neutral,2751,13
18874,我？我有什麼好說的？,連輝,surprise,2751,14
18875,你跟着我也有三年來吧？,學清,neutral,2751,15
18876,是啊。,連輝,neutral,2751,16
18877,你也該迴歸你的正業了。,學清,neutral,2751,17
18878,正業？什麼正業？,連輝,surprise,2751,18
18879,明人不說暗話，我就直接說了，——其實你是個警察。,學清,neutral,2751,19
18880,別緊張，走啊——,學清,neutral,2752,0
18881,一開始我就知道你是個警察——,學清,neutral,2752,1
18882,那你——,連輝,surprise,2752,2
18883,很多疑問是嗎？——我以前也做過一些錯事，有些一輩子都忘不掉。身邊有個警察當臥底也很正常。,學清,neutral,2752,3
18884,那你爲什麼……,連輝,surprise,2752,4
18885,我開了這家房地產公司，是正經生意，沒有任何違法的行爲，身邊有個警察也可以爲我作證不是嗎？反而是保護了我，你說呢？——這三年裏，你也受了很多委屈，夠了，你恢復你的警察身份吧，我還沒有告訴天天，她肯定也會接受的。,學清,neutral,2752,5
18886,上級沒批准，我還不能回去。,連輝,neutral,2752,6
18887,我沒有其他的要求，只是希望你以後好好對天天。,學清,neutral,2752,7
18888,我會的。,連輝,joy,2752,8
18889,這個祕密我不會告訴別人，你也不要擔心。,學清,neutral,2752,9
18890,謝謝——,連輝,joy,2752,10
18891,周律師，這就是那份合同，該怎麼做我想你該知道了吧？,趙斌,joy,2753,0
18892,你想獨吞那四百萬是吧？合同做的天衣無縫，就算追究起來，也沒有你的責任。,周林,neutral,2753,1
18893,都是那個傻瓜太笨了，連這樣的合同都籤，現在都什麼時代了，出來混要靠腦子。,趙斌,joy,2753,2
18894,我會將合同拿去公證的，一旦生效，四百萬就乖乖進你口袋了，先恭喜了。不過咱們,周林,neutral,2753,3
18895,二十萬，一分不少你。,趙斌,joy,2754,0
18896,好，那一言爲定——,周林,joy,2754,1
18897,同志——,張華,neutral,2755,0
18898,哦，請坐。你不是那個大嫂嗎？,小吳,joy,2755,1
18899,孩子怎麼樣了？,小吳,neutral,2756,0
18900,已經出院了。,張華,joy,2756,1
18901,那就好——你有什麼事嗎？,小吳,joy,2756,2
18902,我是來問一下，你們是不是抓了一個叫孫連輝的人？,張華,neutral,2756,3
18903,孫連輝？哦，他是你們家兄弟吧？,小吳,neutral,2756,4
18904,是啊，我聽說他犯錯誤了，被你們抓進來了，是真的嗎？,張華,fear,2756,5
18905,哦……是，是被抓進來了，不過又放了。,小吳,neutral,2756,6
18906,放了？不是說很嚴重嗎？怎麼放了？,張華,surprise,2756,7
18907,是這麼回事，有人喝醉了酒在他酒吧裏鬧事，說髒話，搗亂，孫連軍就打了那人幾下，我們就把他抓來了，教育了一下就給放了，也不是什麼大事。,小吳,neutral,2756,8
18908,打架？不是說，販毒嗎？,張華,surprise,2756,9
18909,販毒？不可能……販毒可是重罪，可不是說着玩的。你可別相信啊，純粹造謠。,小吳,surprise,2756,10
18910,那我就放心了，我就是來問問。,張華,joy,2756,11
18911,也沒什麼好擔心的，孫連輝這個人心裏有數，沒事的。我還跟他關係不錯呢。,小吳,joy,2756,12
18912,那就好，千萬別犯錯誤。年輕人要走正道。,張華,joy,2756,13
18913,那是那是……你還有別的事嗎？,小吳,joy,2756,14
18914,沒有了，你忙吧，我這就回去了。,張華,joy,2756,15
18915,好吧，慢走啊——,小吳,joy,2756,16
18916,怎麼樣啊？老三他……,連國,fear,2757,0
18917,唉，我問你呢？老三怎麼樣了？,連國,fear,2757,1
18918,你自己進去問去。,張華,neutral,2757,2
18919,你直接告訴我不就完了嗎？你要急死我呀這是。警察怎麼說呀？,連國,fear,2757,3
18920,老三根本就沒事。,張華,neutral,2757,4
18921,沒事？販毒能沒事嗎？,連國,surprise,2757,5
18922,誰給你說老三販毒啊？你哪個眼鏡看到老三販毒了？壓根就沒有這檔子事。,張華,angry,2757,6
18923,沒有？沒有警察抓他做什麼呀？,連國,surprise,2757,7
18924,有人在老三酒吧裏喝醉了酒鬧事，老三和那人打架了，這才把老三抓進去的，批評教育一下，就給放了。販毒，你可真能編——,張華,angry,2757,8
18925,不對呀——不對呀這——我那晚上確實聽警察說他販毒啊？,連國,surprise,2757,9
18926,不信你自己問去——大老遠趕城裏來，沒事幹了你。家裏還好多事沒幹呢。連自己家兄弟都不信，你怎麼當大哥的？,張華,angry,2757,10
18927,朋友啊朋友——你可曾想起了我……,猴子,joy,2758,0
18928,輝……輝哥——你……你不是被警察抓走了嗎？怎麼又出來了？,猴子,surprise,2758,1
18929,你巴不得我在裏面蹲一輩子是吧？,連輝,angry,2758,2
18930,不……我不是那意思。輝哥講義氣，不然被抓到肯定是我。,猴子,fear,2758,3
18931,想知道我怎麼出來的嗎？,連輝,neutral,2758,4
18932,想——,猴子,joy,2758,5
18933,那我告訴你——那幾包東西是假的。,連輝,neutral,2758,6
18934,假的？怎麼可能啊？,猴子,surprise,2758,7
18935,如果是真的，我還能出來啊？,連輝,surprise,2758,8
18936,這倒也是。,猴子,neutral,2758,9
18937,那都是些糖豆，警察拿我也沒辦法，只好把放了。——猴子，我還要謝謝你呢，如果是真的，我就要坐牢了。,連輝,joy,2758,10
18938,知道誰報的警嗎？,連輝,neutral,2759,0
18939,不知道啊？,猴子,fear,2759,1
18940,你再好好想想當晚……小四走到時候說什麼了？,連輝,neutral,2759,2
18941,他說要把咱的事給搞黃了……,猴子,neutral,2759,3
18942,他剛走，警察就來了，說明什麼問題？,連輝,neutral,2759,4
18943,他報的警！,猴子,surprise,2759,5
18944,他報警倒是小事，就怕他是……,連輝,fear,2759,6
18945,警察？,猴子,surprise,2759,7
18946,我看不像啊——,猴子,surprise,2760,0
18947,要是被你看出來，就別當警察了。,連輝,neutral,2760,1
18948,可是爲什麼呢？,猴子,surprise,2760,2
18949,憑你的智商，很難理解。,連輝,neutral,2760,3
18950,輝哥，咱該怎麼辦啊？.,猴子,fear,2760,4
18951,當然先下手爲強了，難道等着他來抓我們？——還有一件事，就是那些貨，哪來的？,連輝,neutral,2760,5
18952,一個……朋，，朋友的。,猴子,fear,2760,6
18953,他這是明擺着擺你一刀啊。,連輝,angry,2760,7
18954,媽的，老子一定要宰了他，我這就去找他。,猴子,angry,2760,8
18955,你有病啊？這樣就去了？人家死活不認賬你怎麼辦？,連輝,disgust,2760,9
18956,我，我……,猴子,fear,2760,10
18957,一步一步來。先聽我的。——強哥呢？,連輝,neutral,2760,11
18958,媽，我今天漂亮嗎？,楊雪,joy,2761,0
18959,漂亮——很漂亮——,媽媽,joy,2761,1
18960,媽媽結婚的時候也一定很漂亮。,楊雪,joy,2761,2
18961,我那會可沒有這麼好的衣服。簡簡單單就過門了，現在想起來，虧大了。,媽媽,joy,2761,3
18962,我也只能穿這一次啊，以後都不會再這麼漂亮了。,楊雪,joy,2761,4
18963,每天都很漂亮，在媽眼裏你永遠都是最漂亮的。,媽媽,joy,2761,5
18964,謝謝媽媽。——我不再的時候，你一定要照顧好自己哦，上了年紀少吃肥肉，少吃點鹽，有空和胡阿姨她們打打牌。,楊雪,joy,2761,6
18965,我知道，你就別惦記我了。——趙斌也快來了吧？,媽媽,joy,2761,7
18966,我去開門——,媽媽,joy,2762,0
18967,你來了——,楊雪,joy,2762,1
18968,對不起來晚了。,苗苗,neutral,2762,2
18969,沒關係，你能來我就很開心了。,楊雪,joy,2762,3
18970,你真的要嫁人嗎？,苗苗,surprise,2762,4
18971,你問的好奇怪哦，我當然要嫁了。,楊雪,joy,2762,5
18972,可是……,苗苗,fear,2762,6
18973,苗苗，今天是我大喜的日子，別說不開心的事好嗎？,楊雪,joy,2762,7
18974,看看我，漂不漂亮？,楊雪,joy,2763,0
18975,很漂亮——,苗苗,joy,2763,1
18976,你當新娘子的時候一定也很漂亮——,楊雪,joy,2763,2
18977,昨晚——連軍他……,苗苗,neutral,2763,3
18978,連軍他怎麼了？,楊雪,surprise,2763,4
